"","date","LE","qc_LE","co2_flux","qc_co2_flux","wind_speed","dir","index1","lat1","lon1","swh1","wind_speed_alt1"
"15969",2016-10-09 16:30:00,13.75097377,1,0.010223128,1,1.077333579,261.0533748,NA,NA,NA,NA,NA
"15970",2016-10-09 17:00:00,8.068389017,1,0.005893716,1,1.124667949,272.7840246,NA,NA,NA,NA,NA
"15971",2016-10-09 17:30:00,13.49938965,1,0.01142036,1,1.112949202,268.4673582,NA,NA,NA,NA,NA
"15972",2016-10-09 18:00:00,6.092303856,1,-0.010384016,1,1.224981327,265.651728,NA,NA,NA,NA,NA
"15973",2016-10-09 18:30:00,15.36931366,1,NA,2,0.915830924,293.2223441,NA,NA,NA,NA,NA
"15974",2016-10-09 19:00:00,12.17127903,1,-0.18140858,1,0.554521277,280.9310662,NA,NA,NA,NA,NA
"15975",2016-10-09 19:30:00,4.244162883,1,0.383353673,1,0.580947117,272.3411984,NA,NA,NA,NA,NA
"15976",2016-10-09 20:00:00,7.353478383,1,NA,2,0.467822003,257.7128007,NA,NA,NA,NA,NA
"15977",2016-10-09 20:30:00,NA,2,-0.748866753,1,0.170246254,254.818757,NA,NA,NA,NA,NA
"15978",2016-10-09 21:00:00,15.34191886,1,-0.524192797,1,1.164681695,312.2890748,NA,NA,NA,NA,NA
"15979",2016-10-09 21:30:00,13.84753851,1,NA,2,1.070755102,314.7133674,NA,NA,NA,NA,NA
"15980",2016-10-09 22:00:00,3.156011889,1,NA,2,0.231196601,234.3418329,NA,NA,NA,NA,NA
"15981",2016-10-09 22:30:00,NA,2,-1.682708626,1,0.484035759,298.7685421,NA,NA,NA,NA,NA
"15982",2016-10-09 23:00:00,5.396746703,1,NA,2,0.104356353,242.3348917,NA,NA,NA,NA,NA
"15983",2016-10-09 23:30:00,16.4533182,1,NA,2,1.081854379,338.3486384,NA,NA,NA,NA,NA
"15984",2016-10-10 00:00:00,NA,2,NA,2,0.150561799,106.0130051,NA,NA,NA,NA,NA
"15985",2016-10-10 00:30:00,1.587389235,1,NA,2,0.138778227,196.1509256,NA,NA,NA,NA,NA
"15986",2016-10-10 01:00:00,1.66335944,1,NA,2,0.066482688,183.9382659,NA,NA,NA,NA,NA
"15987",2016-10-10 01:30:00,NA,2,-0.111755802,1,0.154254849,191.8690061,NA,NA,NA,NA,NA
"15988",2016-10-10 02:00:00,NA,NA,-9.318828396,1,0.166933163,154.4343014,NA,NA,NA,NA,NA
"15989",2016-10-10 02:30:00,NA,NA,-0.90429591,1,0.178029803,197.2226845,NA,NA,NA,NA,NA
"15990",2016-10-10 03:00:00,NA,NA,-4.050900114,1,0.578118433,288.2835866,NA,NA,NA,NA,NA
"15991",2016-10-10 03:30:00,NA,NA,3.541104329,1,0.729895201,336.8527162,NA,NA,NA,NA,NA
"15992",2016-10-10 04:00:00,33.27196259,1,-3.805061983,1,0.193189415,166.1168545,NA,NA,NA,NA,NA
"15993",2016-10-10 04:30:00,3.021474697,1,1.549779702,1,0.153202384,178.147122,NA,NA,NA,NA,NA
"15994",2016-10-10 05:00:00,-6.110560944,1,1.613502315,1,0.231359038,207.0149585,NA,NA,NA,NA,NA
"15995",2016-10-10 05:30:00,NA,NA,NA,2,0.157171153,186.1315068,NA,NA,NA,NA,NA
"15996",2016-10-10 06:00:00,NA,NA,1.04120167,1,0.136297053,182.3099861,NA,NA,NA,NA,NA
"15997",2016-10-10 06:30:00,NA,NA,NA,2,0.123546827,186.4872877,NA,NA,NA,NA,NA
"15998",2016-10-10 07:00:00,NA,NA,-0.76887063,1,0.037344211,229.1759893,NA,NA,NA,NA,NA
"15999",2016-10-10 07:30:00,NA,NA,-0.209677322,1,0.093694199,186.3455634,NA,NA,NA,NA,NA
"16000",2016-10-10 08:00:00,4.542205976,1,0.028201155,1,0.035048719,189.3578111,NA,NA,NA,NA,NA
"16001",2016-10-10 08:30:00,NA,NA,0.427716014,1,0.041114467,193.0741099,NA,NA,NA,NA,NA
"16002",2016-10-10 09:00:00,7.182359711,1,-0.271081497,1,0.089893849,222.5421778,NA,NA,NA,NA,NA
"16003",2016-10-10 09:30:00,4.581427388,1,-0.019550612,1,0.129996926,222.3572328,NA,NA,NA,NA,NA
"16004",2016-10-10 10:00:00,2.297440013,1,0.144181312,1,0.120976149,217.1393468,NA,NA,NA,NA,NA
"16005",2016-10-10 10:30:00,2.774812194,1,NA,2,0.18257243,187.8156761,NA,NA,NA,NA,NA
"16006",2016-10-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16007",2016-10-10 11:30:00,12.99283768,1,-0.934837448,1,0.301808517,44.81444284,NA,NA,NA,NA,NA
"16008",2016-10-10 12:00:00,28.04611887,1,-2.443047604,1,0.72195817,50.08738119,NA,NA,NA,NA,NA
"16009",2016-10-10 12:30:00,6.26025968,1,0.301811805,2,0.702623689,40.80191156,NA,NA,NA,NA,NA
"16010",2016-10-10 13:00:00,10.707647,1,0.077281832,1,0.604085579,34.35375473,NA,NA,NA,NA,NA
"16011",2016-10-10 13:30:00,6.086254196,1,0.026061738,1,0.417130918,20.55603256,NA,NA,NA,NA,NA
"16012",2016-10-10 14:00:00,6.418097277,1,0.037090875,1,0.361804904,334.7734794,NA,NA,NA,NA,NA
"16013",2016-10-10 14:30:00,NA,2,NA,2,0.146623358,264.1625088,NA,NA,NA,NA,NA
"16014",2016-10-10 15:00:00,NA,NA,NA,2,0.432157066,355.8922657,NA,NA,NA,NA,NA
"16015",2016-10-10 15:30:00,14.36889192,1,0.439783502,1,1.410422716,324.3895996,NA,NA,NA,NA,NA
"16016",2016-10-10 16:00:00,10.93767931,1,NA,2,0.980715474,319.5340314,NA,NA,NA,NA,NA
"16017",2016-10-10 16:30:00,15.33432413,1,0.112925521,1,1.183695825,300.6285466,NA,NA,NA,NA,NA
"16018",2016-10-10 17:00:00,9.569167087,1,-0.170894999,1,1.111285816,294.3767907,NA,NA,NA,NA,NA
"16019",2016-10-10 17:30:00,22.18851653,1,0.120522081,1,1.388292686,311.1554911,NA,NA,NA,NA,NA
"16020",2016-10-10 18:00:00,18.45776808,1,0.023132463,1,1.97797056,321.2817073,NA,NA,NA,NA,NA
"16021",2016-10-10 18:30:00,20.55976058,1,0.035074176,1,1.849629911,319.5825467,NA,NA,NA,NA,NA
"16022",2016-10-10 19:00:00,9.136609302,1,-0.348881475,1,0.664317782,291.93188,NA,NA,NA,NA,NA
"16023",2016-10-10 19:30:00,4.697952512,1,-0.272906816,1,0.374627566,270.342784,NA,NA,NA,NA,NA
"16024",2016-10-10 20:00:00,1.546652203,1,-0.429608157,1,0.281176116,233.3423864,NA,NA,NA,NA,NA
"16025",2016-10-10 20:30:00,12.30103116,1,NA,2,0.339695921,282.7453425,NA,NA,NA,NA,NA
"16026",2016-10-10 21:00:00,4.473433032,1,-0.812976749,1,0.496321314,256.6843112,NA,NA,NA,NA,NA
"16027",2016-10-10 21:30:00,4.588933182,1,-0.279618877,1,0.709071336,268.9617685,NA,NA,NA,NA,NA
"16028",2016-10-10 22:00:00,6.371557502,1,-0.785801722,1,0.636811609,285.936791,NA,NA,NA,NA,NA
"16029",2016-10-10 22:30:00,17.77172628,1,-0.140142787,1,1.480853705,317.4812694,NA,NA,NA,NA,NA
"16030",2016-10-10 23:00:00,7.890505049,1,-0.767754895,1,0.609241373,297.6407882,1347,7.244787,282.498434,NA,NA
"16031",2016-10-10 23:30:00,7.47941918,1,NA,2,0.626146562,288.6840407,NA,NA,NA,NA,NA
"16032",2016-10-11 00:00:00,19.86634829,1,0.061219813,1,1.686932535,316.2609219,NA,NA,NA,NA,NA
"16033",2016-10-11 00:30:00,15.22661033,1,-0.090622392,1,1.899552616,315.3822901,NA,NA,NA,NA,NA
"16034",2016-10-11 01:00:00,12.32203434,1,-0.140713251,1,1.63549746,318.6396856,NA,NA,NA,NA,NA
"16035",2016-10-11 01:30:00,16.96663597,1,-0.082522029,1,1.660348523,319.8727862,NA,NA,NA,NA,NA
"16036",2016-10-11 02:00:00,16.57418072,1,0.098582599,1,1.64797403,327.3115816,NA,NA,NA,NA,NA
"16037",2016-10-11 02:30:00,12.67026103,1,-0.054255699,1,1.392485835,315.1312041,NA,NA,NA,NA,NA
"16038",2016-10-11 03:00:00,16.53346935,1,0.093493721,1,1.579865505,322.6030326,NA,NA,NA,NA,NA
"16039",2016-10-11 03:30:00,13.07124308,1,-0.194158029,1,1.486263067,316.9388512,NA,NA,NA,NA,NA
"16040",2016-10-11 04:00:00,12.46403918,1,-0.266454565,1,0.880868443,311.4606113,NA,NA,NA,NA,NA
"16041",2016-10-11 04:30:00,NA,2,NA,2,0.242093711,247.3400354,NA,NA,NA,NA,NA
"16042",2016-10-11 05:00:00,2.649961302,1,0.597062587,1,0.156536638,229.9976262,NA,NA,NA,NA,NA
"16043",2016-10-11 05:30:00,NA,2,NA,2,0.271715037,244.6885148,NA,NA,NA,NA,NA
"16044",2016-10-11 06:00:00,2.493671974,1,-0.550737012,1,0.785893946,252.6880177,NA,NA,NA,NA,NA
"16045",2016-10-11 06:30:00,5.120272268,1,NA,2,0.49048356,245.29439,NA,NA,NA,NA,NA
"16046",2016-10-11 07:00:00,2.236825077,1,-0.052522566,1,0.402321601,238.5605874,NA,NA,NA,NA,NA
"16047",2016-10-11 07:30:00,9.089467133,1,1.04416876,1,0.281777242,224.3224871,NA,NA,NA,NA,NA
"16048",2016-10-11 08:00:00,1.945557314,1,-0.131427238,1,0.192372388,233.3641692,NA,NA,NA,NA,NA
"16049",2016-10-11 08:30:00,1.761591507,1,NA,2,0.178391493,323.5574974,NA,NA,NA,NA,NA
"16050",2016-10-11 09:00:00,8.458033761,1,0.005051925,1,0.970578958,311.6336358,NA,NA,NA,NA,NA
"16051",2016-10-11 09:30:00,5.476315655,1,-0.153257784,1,0.5493706,297.8600672,NA,NA,NA,NA,NA
"16052",2016-10-11 10:00:00,9.269509073,1,0.029658461,1,1.173609077,320.0478759,NA,NA,NA,NA,NA
"16053",2016-10-11 10:30:00,16.12126062,1,0.028289766,1,1.733266886,309.3461324,NA,NA,NA,NA,NA
"16054",2016-10-11 11:00:00,12.15343356,1,NA,2,1.664056899,310.4795736,NA,NA,NA,NA,NA
"16055",2016-10-11 11:30:00,10.52835017,1,0.030044503,1,1.606497597,306.9736411,NA,NA,NA,NA,NA
"16056",2016-10-11 12:00:00,14.29313992,1,0.02176873,1,2.120500744,309.1268006,NA,NA,NA,NA,NA
"16057",2016-10-11 12:30:00,12.20478285,1,0.017609465,1,2.043288374,310.1782927,NA,NA,NA,NA,NA
"16058",2016-10-11 13:00:00,12.95644805,1,0.04202758,1,1.547310944,309.4692556,NA,NA,NA,NA,NA
"16059",2016-10-11 13:30:00,15.54772432,1,0.030573514,1,1.659874308,308.7318159,NA,NA,NA,NA,NA
"16060",2016-10-11 14:00:00,17.79263721,1,0.01610496,1,1.949938382,312.4785052,NA,NA,NA,NA,NA
"16061",2016-10-11 14:30:00,15.90674285,1,0.021197931,1,1.965071898,311.888081,NA,NA,NA,NA,NA
"16062",2016-10-11 15:00:00,24.86219739,1,0.01216617,1,2.258127725,313.9589833,NA,NA,NA,NA,NA
"16063",2016-10-11 15:30:00,17.0832008,1,0.019377252,1,1.689434868,312.2593301,NA,NA,NA,NA,NA
"16064",2016-10-11 16:00:00,13.94284757,1,0.013886116,1,1.916705269,306.2775786,NA,NA,NA,NA,NA
"16065",2016-10-11 16:30:00,17.73766475,1,0.012219255,1,2.036632036,313.6373468,NA,NA,NA,NA,NA
"16066",2016-10-11 17:00:00,19.95365721,1,0.005935727,1,1.876533003,316.7627326,NA,NA,NA,NA,NA
"16067",2016-10-11 17:30:00,15.17799815,1,-0.000759776,1,1.987999472,313.956101,NA,NA,NA,NA,NA
"16068",2016-10-11 18:00:00,19.05905484,1,0.001441861,1,1.980445765,316.8794843,NA,NA,NA,NA,NA
"16069",2016-10-11 18:30:00,15.0467044,1,-0.003999643,1,1.857097782,317.2955688,NA,NA,NA,NA,NA
"16070",2016-10-11 19:00:00,14.66857327,1,-0.121548138,1,1.383374563,313.6897894,NA,NA,NA,NA,NA
"16071",2016-10-11 19:30:00,13.51917696,1,NA,2,1.16671874,308.632022,NA,NA,NA,NA,NA
"16072",2016-10-11 20:00:00,6.045496191,1,-0.415398495,1,0.499254757,284.9928602,NA,NA,NA,NA,NA
"16073",2016-10-11 20:30:00,9.774035224,1,NA,2,0.411406284,289.0433588,NA,NA,NA,NA,NA
"16074",2016-10-11 21:00:00,5.651031618,1,-0.591635948,1,0.744583038,295.2256929,NA,NA,NA,NA,NA
"16075",2016-10-11 21:30:00,12.78739068,1,-0.052930507,1,1.085557164,310.6832512,NA,NA,NA,NA,NA
"16076",2016-10-11 22:00:00,13.19217738,1,NA,2,1.177976964,310.9863553,NA,NA,NA,NA,NA
"16077",2016-10-11 22:30:00,17.49789466,1,-0.030440716,1,1.57111621,307.172911,NA,NA,NA,NA,NA
"16078",2016-10-11 23:00:00,8.176311353,1,NA,2,0.47209049,254.0709616,NA,NA,NA,NA,NA
"16079",2016-10-11 23:30:00,8.052483005,1,-0.140989711,1,0.838424206,284.3498096,NA,NA,NA,NA,NA
"16080",2016-10-12 00:00:00,6.69869303,1,NA,2,0.526582942,282.8072596,NA,NA,NA,NA,NA
"16081",2016-10-12 00:30:00,NA,2,-0.480407819,1,0.671024019,248.0921134,NA,NA,NA,NA,NA
"16082",2016-10-12 01:00:00,2.493962495,1,-0.048283133,1,0.272613897,237.410097,NA,NA,NA,NA,NA
"16083",2016-10-12 01:30:00,2.276921996,1,0.233341448,1,0.15547255,216.5646963,NA,NA,NA,NA,NA
"16084",2016-10-12 02:00:00,3.153938194,1,-0.097004,1,0.431151053,304.5117177,NA,NA,NA,NA,NA
"16085",2016-10-12 02:30:00,9.144158934,1,NA,2,0.667869282,293.6285807,NA,NA,NA,NA,NA
"16086",2016-10-12 03:00:00,2.756542079,1,-0.23565088,1,0.242702519,229.5233332,NA,NA,NA,NA,NA
"16087",2016-10-12 03:30:00,1.58051839,1,-0.484835087,1,0.25034967,269.3925878,NA,NA,NA,NA,NA
"16088",2016-10-12 04:00:00,8.619333112,1,-0.489456373,1,0.579272796,301.382999,NA,NA,NA,NA,NA
"16089",2016-10-12 04:30:00,17.82745912,1,-0.075119499,1,1.963043138,317.230779,NA,NA,NA,NA,NA
"16090",2016-10-12 05:00:00,13.89345914,1,0.10504982,1,1.152647066,304.6135435,NA,NA,NA,NA,NA
"16091",2016-10-12 05:30:00,15.31056188,1,-0.079236627,1,1.599368597,319.434396,NA,NA,NA,NA,NA
"16092",2016-10-12 06:00:00,17.8541455,1,-0.015160744,1,1.851971618,324.0267404,NA,NA,NA,NA,NA
"16093",2016-10-12 06:30:00,16.86702398,1,-0.098196089,1,1.731951434,313.0845106,NA,NA,NA,NA,NA
"16094",2016-10-12 07:00:00,7.235042319,1,0.286172263,1,0.920143135,304.7008113,NA,NA,NA,NA,NA
"16095",2016-10-12 07:30:00,11.23586547,1,-0.007833667,1,1.483605441,311.8119305,NA,NA,NA,NA,NA
"16096",2016-10-12 08:00:00,6.596918731,1,-0.046250811,1,0.994732957,297.709015,NA,NA,NA,NA,NA
"16097",2016-10-12 08:30:00,5.402214047,1,-0.192784294,1,0.874170238,296.0675554,NA,NA,NA,NA,NA
"16098",2016-10-12 09:00:00,6.085503377,1,NA,2,0.581868667,285.8458024,NA,NA,NA,NA,NA
"16099",2016-10-12 09:30:00,13.30352533,1,-0.034763415,1,1.221848418,280.6439476,NA,NA,NA,NA,NA
"16100",2016-10-12 10:00:00,7.182270641,1,-0.039042832,1,1.182061912,263.804408,NA,NA,NA,NA,NA
"16101",2016-10-12 10:30:00,12.41780474,1,0.009187107,1,1.730070911,306.8428921,NA,NA,NA,NA,NA
"16102",2016-10-12 11:00:00,11.92591434,1,NA,2,1.466064781,299.5905575,4322,2.547046,279.504603,1.972,6.44
"16103",2016-10-12 11:30:00,NA,NA,-1.425381641,1,1.334789334,286.952969,NA,NA,NA,NA,NA
"16104",2016-10-12 12:00:00,NA,NA,-1.904408859,1,0.794280909,292.2308153,NA,NA,NA,NA,NA
"16105",2016-10-12 12:30:00,5.825440116,1,0.007572109,1,0.890084431,293.4118306,NA,NA,NA,NA,NA
"16106",2016-10-12 13:00:00,NA,2,1.144950338,1,1.102265614,301.4762315,NA,NA,NA,NA,NA
"16107",2016-10-12 13:30:00,5.704638067,1,-0.119126438,1,1.222574173,314.1697349,NA,NA,NA,NA,NA
"16108",2016-10-12 14:00:00,10.54651146,1,-0.008282342,1,1.53483146,303.552406,NA,NA,NA,NA,NA
"16109",2016-10-12 14:30:00,12.79915725,1,NA,2,1.620265424,312.7039043,NA,NA,NA,NA,NA
"16110",2016-10-12 15:00:00,11.58488516,1,NA,2,1.451922585,292.7116692,NA,NA,NA,NA,NA
"16111",2016-10-12 15:30:00,8.27638617,1,-0.039405013,1,1.563533662,278.6231065,NA,NA,NA,NA,NA
"16112",2016-10-12 16:00:00,13.43957956,1,0.045765652,1,1.550854992,292.4730994,NA,NA,NA,NA,NA
"16113",2016-10-12 16:30:00,14.42631612,1,0.063705487,1,1.78744563,310.1798117,NA,NA,NA,NA,NA
"16114",2016-10-12 17:00:00,11.48391104,1,0.069075561,1,1.048284355,283.9299483,NA,NA,NA,NA,NA
"16115",2016-10-12 17:30:00,9.821289748,1,0.037566904,1,1.163729773,291.0431665,NA,NA,NA,NA,NA
"16116",2016-10-12 18:00:00,8.248126183,1,0.013825484,1,0.868620472,285.5569273,NA,NA,NA,NA,NA
"16117",2016-10-12 18:30:00,6.98034602,1,0.021770322,1,0.884241643,292.4108875,NA,NA,NA,NA,NA
"16118",2016-10-12 19:00:00,6.293663582,1,0.011124745,1,0.653523093,270.6670647,NA,NA,NA,NA,NA
"16119",2016-10-12 19:30:00,8.687592563,1,0.073718583,1,0.627416121,261.286844,NA,NA,NA,NA,NA
"16120",2016-10-12 20:00:00,4.690249631,1,-0.408873008,1,0.542020786,281.0096647,NA,NA,NA,NA,NA
"16121",2016-10-12 20:30:00,12.83715732,1,-0.029302566,1,1.36119053,314.1471344,NA,NA,NA,NA,NA
"16122",2016-10-12 21:00:00,13.42689819,1,0.024409214,1,1.751469168,321.660184,NA,NA,NA,NA,NA
"16123",2016-10-12 21:30:00,14.24225613,1,0.028036782,1,1.783271411,323.9805465,NA,NA,NA,NA,NA
"16124",2016-10-12 22:00:00,13.45102275,1,0.021171703,1,1.888045951,319.0090502,NA,NA,NA,NA,NA
"16125",2016-10-12 22:30:00,14.37474402,1,0.026999828,1,1.937351819,325.1586136,NA,NA,NA,NA,NA
"16126",2016-10-12 23:00:00,12.87640761,1,0.012400005,1,1.946773868,323.2901433,NA,NA,NA,NA,NA
"16127",2016-10-12 23:30:00,14.02435973,1,0.022153622,1,1.891887611,318.0290975,NA,NA,NA,NA,NA
"16128",2016-10-13 00:00:00,11.85745047,1,0.021309835,1,1.913805716,319.1225083,NA,NA,NA,NA,NA
"16129",2016-10-13 00:30:00,16.09990957,1,0.068094298,1,1.704812801,315.9206057,NA,NA,NA,NA,NA
"16130",2016-10-13 01:00:00,11.8752684,1,0.056208478,1,1.683419785,324.6403794,NA,NA,NA,NA,NA
"16131",2016-10-13 01:30:00,13.89150033,1,-0.215534806,1,1.733445237,318.3407617,NA,NA,NA,NA,NA
"16132",2016-10-13 02:00:00,13.68831753,1,-0.062899459,1,1.596506834,313.6181398,NA,NA,NA,NA,NA
"16133",2016-10-13 02:30:00,17.24170076,1,0.074660636,1,1.892379873,317.5365494,NA,NA,NA,NA,NA
"16134",2016-10-13 03:00:00,10.03063039,1,-0.116245581,1,1.744452509,319.327282,NA,NA,NA,NA,NA
"16135",2016-10-13 03:30:00,11.50862248,1,NA,2,2.181700521,321.6684058,NA,NA,NA,NA,NA
"16136",2016-10-13 04:00:00,106.6871573,1,-14.84396381,1,0.841104287,304.569633,NA,NA,NA,NA,NA
"16137",2016-10-13 04:30:00,39.67564771,1,-4.656824763,1,0.841981371,319.8632364,NA,NA,NA,NA,NA
"16138",2016-10-13 05:00:00,5.140958203,1,NA,2,0.764904187,294.1993745,NA,NA,NA,NA,NA
"16139",2016-10-13 05:30:00,2.608232709,1,-0.770249502,1,0.270567233,267.4776812,NA,NA,NA,NA,NA
"16140",2016-10-13 06:00:00,NA,2,NA,2,0.792096681,290.844161,NA,NA,NA,NA,NA
"16141",2016-10-13 06:30:00,19.11300416,1,-0.406390803,1,0.714247705,292.3844578,NA,NA,NA,NA,NA
"16142",2016-10-13 07:00:00,16.78414941,1,0.044115561,1,0.927484238,263.3670825,NA,NA,NA,NA,NA
"16143",2016-10-13 07:30:00,NA,2,-0.664867226,1,0.238149178,265.4869906,NA,NA,NA,NA,NA
"16144",2016-10-13 08:00:00,NA,2,-1.412172973,1,0.231888053,228.4492813,NA,NA,NA,NA,NA
"16145",2016-10-13 08:30:00,18.95076966,1,3.123266399,1,0.650899894,4.967257701,NA,NA,NA,NA,NA
"16146",2016-10-13 09:00:00,32.92800003,1,-1.047194205,1,0.178066446,22.67723837,NA,NA,NA,NA,NA
"16147",2016-10-13 09:30:00,12.92241243,1,-0.003789975,1,0.934664831,2.845636817,NA,NA,NA,NA,NA
"16148",2016-10-13 10:00:00,68.7398093,1,-9.636465488,1,0.365594659,124.3370395,NA,NA,NA,NA,NA
"16149",2016-10-13 10:30:00,8.296098453,1,NA,2,0.182713227,212.295314,NA,NA,NA,NA,NA
"16150",2016-10-13 11:00:00,-62.55864075,1,4.555073178,1,0.181238328,144.2579326,NA,NA,NA,NA,NA
"16151",2016-10-13 11:30:00,-56.00066829,1,5.837324031,1,0.172496266,217.7563725,NA,NA,NA,NA,NA
"16152",2016-10-13 12:00:00,NA,NA,NA,2,0.19304227,143.5921424,NA,NA,NA,NA,NA
"16153",2016-10-13 12:30:00,NA,NA,NA,2,0.297872755,134.6111871,NA,NA,NA,NA,NA
"16154",2016-10-13 13:00:00,NA,NA,2.0037339,2,0.173312103,21.4051735,NA,NA,NA,NA,NA
"16155",2016-10-13 13:30:00,NA,2,NA,2,0.188207962,357.0380175,NA,NA,NA,NA,NA
"16156",2016-10-13 14:00:00,4.957380914,1,0.022246518,1,0.37764515,25.26105265,NA,NA,NA,NA,NA
"16157",2016-10-13 14:30:00,5.817300685,1,0.023848239,1,0.315937893,21.1771231,NA,NA,NA,NA,NA
"16158",2016-10-13 15:00:00,6.855295043,1,0.186988674,2,0.02742954,81.80720645,NA,NA,NA,NA,NA
"16159",2016-10-13 15:30:00,NA,2,0.011284503,1,1.095111164,305.0268,NA,NA,NA,NA,NA
"16160",2016-10-13 16:00:00,85.74227352,1,NA,2,1.200473762,297.5869294,NA,NA,NA,NA,NA
"16161",2016-10-13 16:30:00,NA,2,NA,2,0.475069967,154.3298335,NA,NA,NA,NA,NA
"16162",2016-10-13 17:00:00,8.930980447,1,-1.312780247,1,0.20196553,174.935841,NA,NA,NA,NA,NA
"16163",2016-10-13 17:30:00,1.684410939,1,-0.071636787,1,0.163336319,236.9402558,NA,NA,NA,NA,NA
"16164",2016-10-13 18:00:00,4.625018142,1,NA,2,0.156901298,228.7597559,NA,NA,NA,NA,NA
"16165",2016-10-13 18:30:00,5.547712327,1,NA,2,0.290129815,228.23482,NA,NA,NA,NA,NA
"16166",2016-10-13 19:00:00,4.767102164,1,0.268262029,1,0.235769736,224.5258963,NA,NA,NA,NA,NA
"16167",2016-10-13 19:30:00,3.816034754,1,0.195480502,1,0.246654986,224.7837621,NA,NA,NA,NA,NA
"16168",2016-10-13 20:00:00,10.69814138,1,0.970253546,1,0.261474411,248.322759,NA,NA,NA,NA,NA
"16169",2016-10-13 20:30:00,23.81472278,1,3.01045674,1,0.237752761,218.4074463,NA,NA,NA,NA,NA
"16170",2016-10-13 21:00:00,-1.567625218,1,-0.904315513,1,0.237249814,235.6511,NA,NA,NA,NA,NA
"16171",2016-10-13 21:30:00,3.616184193,1,0.351498921,1,0.17513717,220.5123043,NA,NA,NA,NA,NA
"16172",2016-10-13 22:00:00,3.626425196,1,-0.085631476,1,0.115067929,218.7924878,NA,NA,NA,NA,NA
"16173",2016-10-13 22:30:00,4.949203179,1,0.310546163,1,0.151646072,218.7709005,NA,NA,NA,NA,NA
"16174",2016-10-13 23:00:00,5.598500804,1,0.365296144,1,0.152806612,229.114872,1364,7.440172,280.899425,2.247,2.11
"16175",2016-10-13 23:30:00,2.926205585,1,NA,2,0.142736231,215.4665706,NA,NA,NA,NA,NA
"16176",2016-10-14 00:00:00,3.415254499,1,-1.061256254,1,0.167580894,263.7428264,NA,NA,NA,NA,NA
"16177",2016-10-14 00:30:00,NA,2,-0.564987343,1,0.393788711,252.4994109,NA,NA,NA,NA,NA
"16178",2016-10-14 01:00:00,NA,2,NA,2,0.859273406,297.0635604,NA,NA,NA,NA,NA
"16179",2016-10-14 01:30:00,12.16556182,1,-0.811985061,1,0.245871175,225.90585,NA,NA,NA,NA,NA
"16180",2016-10-14 02:00:00,10.24989981,1,-0.309892049,1,0.187211897,256.2163434,NA,NA,NA,NA,NA
"16181",2016-10-14 02:30:00,-0.477767802,1,-0.825970238,1,0.228043762,246.8516436,NA,NA,NA,NA,NA
"16182",2016-10-14 03:00:00,3.964332235,1,0.715836101,1,0.180309589,216.7047991,NA,NA,NA,NA,NA
"16183",2016-10-14 03:30:00,23.11624836,1,1.461228475,1,0.680956674,334.5964525,NA,NA,NA,NA,NA
"16184",2016-10-14 04:00:00,5.916479285,1,NA,2,1.320609297,305.9986583,NA,NA,NA,NA,NA
"16185",2016-10-14 04:30:00,7.657016555,1,-0.420090462,1,1.048713273,309.2445099,NA,NA,NA,NA,NA
"16186",2016-10-14 05:00:00,12.5240428,1,NA,2,1.1260997,313.5518409,NA,NA,NA,NA,NA
"16187",2016-10-14 05:30:00,11.35055531,1,-0.02802071,1,1.660416608,328.5618232,NA,NA,NA,NA,NA
"16188",2016-10-14 06:00:00,12.01801276,1,-0.149892072,1,1.587517996,319.219084,NA,NA,NA,NA,NA
"16189",2016-10-14 06:30:00,19.69155139,1,NA,2,0.946230415,292.7778876,NA,NA,NA,NA,NA
"16190",2016-10-14 07:00:00,NA,2,NA,2,0.166650778,263.7044086,NA,NA,NA,NA,NA
"16191",2016-10-14 07:30:00,0.522809163,1,NA,2,0.135618639,222.6763332,NA,NA,NA,NA,NA
"16192",2016-10-14 08:00:00,10.0605668,1,-1.162009662,1,0.908300327,308.961642,NA,NA,NA,NA,NA
"16193",2016-10-14 08:30:00,28.7867508,1,-3.89683755,1,1.453252782,305.1612706,NA,NA,NA,NA,NA
"16194",2016-10-14 09:00:00,NA,2,0.782442779,1,0.474807246,233.1297986,NA,NA,NA,NA,NA
"16195",2016-10-14 09:30:00,18.36549837,1,-1.231119943,1,0.597751166,274.1036282,NA,NA,NA,NA,NA
"16196",2016-10-14 10:00:00,2.124607992,1,0.020576455,1,0.469803959,256.4321647,NA,NA,NA,NA,NA
"16197",2016-10-14 10:30:00,3.703831174,1,-0.047181842,1,0.843937978,276.9267337,NA,NA,NA,NA,NA
"16198",2016-10-14 11:00:00,7.452470962,1,-0.027377487,1,1.327325504,288.1901039,NA,NA,NA,NA,NA
"16199",2016-10-14 11:30:00,9.898367382,1,-0.009419392,1,1.220868776,278.168392,NA,NA,NA,NA,NA
"16200",2016-10-14 12:00:00,NA,2,1.623541683,1,0.821268716,281.1856257,NA,NA,NA,NA,NA
"16201",2016-10-14 12:30:00,9.849427561,1,-1.190861774,1,1.07722972,273.1307844,NA,NA,NA,NA,NA
"16202",2016-10-14 13:00:00,7.363744507,1,-0.015346355,1,1.548973094,291.9731719,NA,NA,NA,NA,NA
"16203",2016-10-14 13:30:00,11.30906812,1,0.019771323,1,1.286675328,305.0818672,NA,NA,NA,NA,NA
